t,mode,lf_0,lf_1,lf_2,rf_0,rf_1,rf_2,lb_0,lb_1,lb_2,rb_0,rb_1,rb_2,lf_fx,lf_fy,lf_fz,rf_fx,rf_fy,rf_fz,lb_fx,lb_fy,lb_fz,rb_fx,rb_fy,rb_fz
22855.2,2,0.0571245,0.917349,-0.130302,-0.00546222,-1.51873,1.39053,-0.022596,1.5022,-1.4137,0.0571216,-0.871133,0.130454,0,0,-44.3655,0,0,1.19612,0,0,-1.19612,0,0,-55.6345
22858.7,2,0.0571245,0.917349,-0.130302,-0.00800204,-1.49234,1.3499,-0.0218146,1.48385,-1.37541,0.0571216,-0.871133,0.130454,0,0,-44.2806,0,0,1.22095,0,0,-1.22095,0,0,-55.7194
22862.8,2,0.0571245,0.917349,-0.130302,-0.0102293,-1.46433,1.30272,-0.0214154,1.46186,-1.33017,0.0571216,-0.871133,0.130454,0,0,-44.396,0,0,1.35116,0,0,-1.35116,0,0,-55.604
22866.7,2,0.0571245,0.917349,-0.130302,-0.0121396,-1.43563,1.25138,-0.0213574,1.43743,-1.28041,0.0571216,-0.871133,0.130454,0,0,-44.3189,0,0,1.32411,0,0,-1.32411,0,0,-55.6811
22870.9,2,0.0571245,0.917349,-0.130302,-0.013888,-1.4057,1.1957,-0.0215828,1.4106,-1.22606,0.0571216,-0.871133,0.130454,0,0,-44.1611,0,0,1.28362,0,0,-1.28362,0,0,-55.8389
22874.7,2,0.0571245,0.917349,-0.130302,-0.0154829,-1.37606,1.13906,-0.022032,1.3831,-1.17053,0.0571216,-0.871133,0.130454,0,0,-44.1334,0,0,1.12865,0,0,-1.12865,0,0,-55.8666
22878.6,2,0.0571245,0.917349,-0.130302,-0.0170406,-1.3466,1.08167,-0.0226924,1.3551,-1.1141,0.0571216,-0.871133,0.130454,0,0,-44.1459,0,0,0.82422,0,0,-0.82422,0,0,-55.8541
22882.7,2,0.0571245,0.917349,-0.130302,-0.0186234,-1.31737,1.0238,-0.0235538,1.32682,-1.0571,0.0571216,-0.871133,0.130454,0,0,-44.0931,0,0,0.664373,0,0,-0.664373,0,0,-55.9069
22887,2,0.0571245,0.917349,-0.130302,-0.0202787,-1.28899,0.966781,-0.0246227,1.29893,-1.00085,0.0571216,-0.871133,0.130454,0,0,-43.9943,0,0,0.316878,0,0,-0.316878,0,0,-56.0057
22890.8,2,0.0571245,0.917349,-0.130302,-0.0219822,-1.26313,0.914035,-0.0258611,1.27318,-0.94877,0.0571216,-0.871133,0.130454,0,0,-43.6728,0,0,-0.256591,0,0,0.256591,0,0,-56.3272
22894.7,2,0.0571245,0.917349,-0.130302,-0.0238246,-1.23951,0.865011,-0.0273169,1.24932,-0.900337,0.0571216,-0.871133,0.130454,0,0,-43.4369,0,0,-0.639537,0,0,0.639537,0,0,-56.5631
22898.7,2,0.0571245,0.917349,-0.130302,-0.0258075,-1.21913,0.821709,-0.0289807,1.22837,-0.857541,0.0571216,-0.871133,0.130454,0,0,-43.5014,0,0,-0.800162,0,0,0.800162,0,0,-56.4986
22902.7,2,0.0571245,0.917349,-0.130302,-0.0279699,-1.20231,0.784771,-0.0308748,1.21068,-0.821029,0.0571216,-0.871133,0.130454,0,0,-43.9303,0,0,-1.07012,0,0,1.07012,0,0,-56.0697
22906.8,2,0.0571245,0.917349,-0.130302,-0.0303451,-1.18933,0.754725,-0.0330169,1.19653,-0.791336,0.0571216,-0.871133,0.130454,0,0,-44.3882,0,0,-0.44325,0,0,0.44325,0,0,-55.6118
22910.7,2,0.0571245,0.917349,-0.130302,-0.0329403,-1.18038,0.731931,-0.0354181,1.1861,-0.768811,0.0571216,-0.871133,0.130454,0,0,-44.2767,0,0,-0.367186,0,0,0.367186,0,0,-55.7233
22914.9,2,0.0571245,0.917349,-0.130302,-0.0357845,-1.17525,0.716005,-0.038087,1.17922,-0.753092,0.0571216,-0.871133,0.130454,0,0,-44.1889,0,0,-0.153756,0,0,0.153756,0,0,-55.8111
22919.1,2,0.0571245,0.917349,-0.130302,-0.0388482,-1.17355,0.706222,-0.0409926,1.1755,-0.743459,0.0571216,-0.871133,0.130454,0,0,-44.146,0,0,-0.050611,0,0,0.050611,0,0,-55.854
22922.7,2,0.0571245,0.917349,-0.130302,-0.0421517,-1.17448,0.701064,-0.0441469,1.1742,-0.738413,0.0571216,-0.871133,0.130454,0,0,-44.1178,0,0,-0.150516,0,0,0.150516,0,0,-55.8822
22926.8,2,0.0571245,0.917349,-0.130302,-0.0455949,-1.17697,0.698609,-0.0474457,1.17432,-0.736054,0.0571216,-0.871133,0.130454,0,0,-44.1,0,0,-0.109734,0,0,0.109734,0,0,-55.9
22930.7,2,0.0571245,0.917349,-0.130302,-0.0489854,-1.17954,0.696456,-0.0506954,1.17458,-0.734004,0.0571216,-0.871133,0.130454,0,0,-44.0957,0,0,-0.150173,0,0,0.150173,0,0,-55.9043
22934.7,2,0.0571245,0.917349,-0.130302,-0.0523092,-1.18139,0.69297,-0.0538766,1.17418,-0.730636,0.0571216,-0.871133,0.130454,0,0,-44.0809,0,0,-0.114911,0,0,0.114911,0,0,-55.9191
22938.6,2,0.0571245,0.917349,-0.130302,-0.0554109,-1.18186,0.687192,-0.0568368,1.17259,-0.724993,0.0571216,-0.871133,0.130454,0,0,-44.0746,0,0,-0.102918,0,0,0.102918,0,0,-55.9254
22942.7,2,0.0571245,0.917349,-0.130302,-0.0582039,-1.18057,0.678481,-0.0594904,1.16949,-0.716431,0.0571216,-0.871133,0.130454,0,0,-44.0681,0,0,-0.104902,0,0,0.104902,0,0,-55.9319
22946.7,2,0.0571245,0.917349,-0.130302,-0.0606868,-1.17713,0.666104,-0.0618346,1.1645,-0.704221,0.0571216,-0.871133,0.130454,0,0,-44.0607,0,0,-0.10953,0,0,0.10953,0,0,-55.9393
22950.7,2,0.0571245,0.917349,-0.130302,-0.0627294,-1.1715,0.650234,-0.0637454,1.15766,-0.688528,0.0571216,-0.871133,0.130454,0,0,-44.0482,0,0,-0.0837421,0,0,0.0837421,0,0,-55.9518
22954.7,2,0.0571245,0.917349,-0.130302,-0.0643476,-1.16363,0.630733,-0.0652388,1.1489,-0.669213,0.0571216,-0.871133,0.130454,0,0,-44.0507,0,0,-0.0898445,0,0,0.0898445,0,0,-55.9493
22958.6,2,0.0571245,0.917349,-0.130302,-0.0655444,-1.15362,0.607837,-0.0663198,1.13832,-0.646506,0.0571216,-0.871133,0.130454,0,0,-44.0368,0,0,-0.102998,0,0,0.102998,0,0,-55.9632
22962.7,2,0.0571245,0.917349,-0.130302,-0.066346,-1.14173,0.582019,-0.0670161,1.12614,-0.620875,0.0571216,-0.871133,0.130454,0,0,-44.0105,0,0,-0.0708202,0,0,0.0708202,0,0,-55.9895
22966.6,2,0.0571245,0.917349,-0.130302,-0.0668078,-1.12793,0.553109,-0.0673816,1.1123,-0.592154,0.0571216,-0.871133,0.130454,0,0,-44.0028,0,0,-0.0843946,0,0,0.0843946,0,0,-55.9972
22970.6,2,0.0571245,0.917349,-0.130302,-0.0669667,-1.11308,0.522754,-0.067457,1.0976,-0.561976,0.0571216,-0.871133,0.130454,0,0,-43.9777,0,0,-0.0513393,0,0,0.0513393,0,0,-56.0223
22974.6,2,0.0571245,0.917349,-0.130302,-0.0668872,-1.09692,0.490355,-0.0673031,1.08177,-0.529748,0.0571216,-0.871133,0.130454,0,0,-43.982,0,0,-0.0598352,0,0,0.0598352,0,0,-56.018
22978.8,2,0.0571245,0.917349,-0.130302,-0.0666273,-1.08047,0.457788,-0.0669803,1.06575,-0.497337,0.0571216,-0.871133,0.130454,0,0,-43.9856,0,0,-0.0630066,0,0,0.0630066,0,0,-56.0144
22982.6,2,0.0571245,0.917349,-0.130302,-0.0662416,-1.06395,0.425398,-0.0665414,1.04973,-0.465091,0.0571216,-0.871133,0.130454,0,0,-43.9699,0,0,-0.03468,0,0,0.03468,0,0,-56.0301
22986.6,2,0.0571245,0.917349,-0.130302,-0.0657763,-1.04772,0.393816,-0.0660316,1.03404,-0.433638,0.0571216,-0.871133,0.130454,0,0,-43.9755,0,0,-0.0360123,0,0,0.0360123,0,0,-56.0245
22990.6,2,0.0571245,0.917349,-0.130302,-0.0652707,-1.03215,0.363694,-0.0654894,1.01902,-0.40363,0.0571216,-0.871133,0.130454,0,0,-43.9655,0,0,-0.00969113,0,0,0.00969113,0,0,-56.0345
22994.6,2,0.0571245,0.917349,-0.130302,-0.0647744,-1.01807,0.336545,-0.0649643,1.00544,-0.376577,0.0571216,-0.871133,0.130454,0,0,-43.9708,0,0,-0.0104169,0,0,0.0104169,0,0,-56.0292
22998.7,2,0.0571245,0.917349,-0.130302,-0.0643005,-1.00536,0.312131,-0.0644675,0.993204,-0.352246,0.0571216,-0.871133,0.130454,0,0,-43.9922,0,0,-0.00541079,0,0,0.00541079,0,0,-56.0078
23002.6,2,0.0571245,0.917349,-0.130302,-0.0638867,-0.994727,0.29176,-0.0640366,0.982975,-0.33194,0.0571216,-0.871133,0.130454,0,0,-44.0152,0,0,0.0364776,0,0,-0.0364776,0,0,-55.9848
23006.6,2,0.0571245,0.917349,-0.130302,-0.0635407,-0.98614,0.275343,-0.0636782,0.974718,-0.315573,0.0571216,-0.871133,0.130454,0,0,-44.0429,0,0,0.0488073,0,0,-0.0488073,0,0,-55.9571
23010.6,2,0.0571245,0.917349,-0.130302,-0.0632738,-0.979716,0.263084,-0.0634028,0.968544,-0.303349,0.0571216,-0.871133,0.130454,0,0,-44.0683,0,0,0.0873816,0,0,-0.0873816,0,0,-55.9317
23014.8,2,0.0571245,0.917349,-0.130302,-0.0630863,-0.975336,0.25474,-0.0632101,0.964338,-0.295029,0.0571216,-0.871133,0.130454,0,0,-44.0544,0,0,0.0661614,0,0,-0.0661614,0,0,-55.9456
23018.7,2,0.0571245,0.917349,-0.130302,-0.0629795,-0.972908,0.250122,-0.0631004,0.962008,-0.290423,0.0571216,-0.871133,0.130454,0,0,-44.0231,0,0,0.025392,0,0,-0.025392,0,0,-55.9769
23022.5,2,0.0571245,0.917349,-0.130302,-0.0629348,-0.971922,0.248248,-0.0630548,0.961062,-0.288554,0.0571216,-0.871133,0.130454,0,0,-44.0154,0,0,0.0220418,0,0,-0.0220418,0,0,-55.9846
23026.5,2,0.0571245,0.917349,-0.130302,-0.0629266,-0.971751,0.247923,-0.0630463,0.960898,-0.28823,0.0571216,-0.871133,0.130454,0,0,-44.0019,0,0,0.00463917,0,0,-0.00463917,0,0,-55.9981
23030.6,2,0.0571245,0.917349,-0.130302,-0.108714,-0.786227,-0.0715859,0.00269521,0.853246,-0.077986,0.0571216,-0.871133,0.130454,0,0,-21.9996,0,0,-21.9989,0,0,-28.0011,0,0,-28.0004
23034.6,2,0.0571245,0.917349,-0.130302,-0.110187,-0.78404,-0.0765179,0.00439293,0.852793,-0.0757601,0.0571216,-0.871133,0.130454,0,0,-21.9946,0,0,-22.0052,0,0,-27.9948,0,0,-28.0054
23038.6,2,0.0571245,0.917349,-0.130302,-0.111625,-0.781855,-0.0814928,0.00605826,0.852324,-0.0734529,0.0571216,-0.871133,0.130454,0,0,-21.9917,0,0,-22.0087,0,0,-27.9913,0,0,-28.0083
23042.6,2,0.0571245,0.917349,-0.130302,-0.113028,-0.779671,-0.0865106,0.00769114,0.851837,-0.0710643,0.0571216,-0.871133,0.130454,0,0,-21.9904,0,0,-22.0139,0,0,-27.9861,0,0,-28.0096
23047,2,0.0571245,0.917349,-0.130302,-0.114398,-0.777488,-0.0915716,0.00929155,0.851332,-0.0685941,0.0571216,-0.871133,0.130454,0,0,-21.9899,0,0,-22.0142,0,0,-27.9858,0,0,-28.0101
23050.7,2,0.0571245,0.917349,-0.130302,-0.115733,-0.775306,-0.096676,0.0108595,0.85081,-0.0660421,0.0571216,-0.871133,0.130454,0,0,-21.9869,0,0,-22.0225,0,0,-27.9775,0,0,-28.0131
23054.6,2,0.0571245,0.917349,-0.130302,-0.117034,-0.773124,-0.101824,0.0123949,0.850269,-0.0634083,0.0571216,-0.871133,0.130454,0,0,-21.9891,0,0,-22.0118,0,0,-27.9882,0,0,-28.0109
23058.5,2,0.0571245,0.917349,-0.130302,-0.118302,-0.770942,-0.107016,0.0138979,0.84971,-0.0606924,0.0571216,-0.871133,0.130454,0,0,-22.0114,0,0,-21.9758,0,0,-28.0242,0,0,-27.9886
23062.6,2,0.0571245,0.917349,-0.130302,-0.119536,-0.76876,-0.112253,0.0153684,0.849132,-0.0578942,0.0571216,-0.871133,0.130454,0,0,-22.0423,0,0,-21.9501,0,0,-28.0499,0,0,-27.9577
23066.6,2,0.0571245,0.917349,-0.130302,-0.120736,-0.766577,-0.117535,0.0168065,0.848536,-0.0550136,0.0571216,-0.871133,0.130454,0,0,-22.0194,0,0,-21.9818,0,0,-28.0182,0,0,-27.9806
23070.7,2,0.0571245,0.917349,-0.130302,-0.121903,-0.764393,-0.122861,0.0182122,0.84792,-0.0520503,0.0571216,-0.871133,0.130454,0,0,-22.0144,0,0,-21.9914,0,0,-28.0086,0,0,-27.9856
23074.6,2,0.0571245,0.917349,-0.130302,-0.123037,-0.762207,-0.128234,0.0195854,0.847284,-0.0490041,0.0571216,-0.871133,0.130454,0,0,-21.9918,0,0,-22.0021,0,0,-27.9979,0,0,-28.0082
23078.5,2,-0.0492277,1.54835,-1.51337,-0.124138,-0.76002,-0.133652,0.0209263,0.846628,-0.0458746,-0.0503908,-1.54959,1.51392,0,0,0.0113121,0,0,-44.0074,0,0,-55.9926,0,0,-0.0113121
23082.3,2,-0.0489136,1.54819,-1.5128,-0.125206,-0.75783,-0.139117,0.0222617,0.845961,-0.0426789,-0.050071,-1.54936,1.51335,0,0,1.02667,0,0,-45.8894,0,0,-54.1106,0,0,-1.02667
23086.3,2,-0.0467325,1.547,-1.50905,-0.126245,-0.755667,-0.144575,0.0236182,0.845292,-0.0394332,-0.0478365,-1.54771,1.50954,0,0,0.351805,0,0,-47.3225,0,0,-52.6775,0,0,-0.351805
23090.2,2,-0.0419417,1.54399,-1.49995,-0.127257,-0.753558,-0.149972,0.0249963,0.844647,-0.03619,-0.0429372,-1.54367,1.50033,0,0,-4.26429,0,0,-47.8041,0,0,-52.1959,0,0,4.26429
23094.2,2,-0.0350191,1.53837,-1.48433,-0.128243,-0.751505,-0.155308,0.0263965,0.844055,-0.033002,-0.0358701,-1.53656,1.48456,0,0,-3.10526,0,0,-49.6045,0,0,-50.3955,0,0,3.10526
23098.3,2,-0.0273577,1.52976,-1.46224,-0.129204,-0.749508,-0.160582,0.0278047,0.84351,-0.0298601,-0.0280638,-1.52624,1.4623,0,0,-1.49166,0,0,-50.5695,0,0,-49.4305,0,0,1.49166
23102.2,2,-0.0200225,1.51797,-1.43392,-0.13014,-0.747565,-0.165794,0.0291943,0.843005,-0.0267476,-0.020602,-1.51275,1.43383,0,0,-3.24773,0,0,-49.2419,0,0,-50.7581,0,0,3.24773
23106.3,2,-0.0135641,1.5031,-1.39982,-0.13105,-0.745679,-0.170944,0.0305532,0.842535,-0.023657,-0.0140401,-1.49626,1.39959,0,0,-3.67827,0,0,-47.7129,0,0,-52.2871,0,0,3.67827
23110.3,2,-0.00795296,1.48496,-1.35962,-0.131935,-0.743848,-0.176031,0.0318816,0.842099,-0.0205886,-0.00834517,-1.47661,1.35927,0,0,-2.49504,0,0,-49.1126,0,0,-50.8874,0,0,2.49504
23114.3,2,-0.00322314,1.46402,-1.31424,-0.132796,-0.742072,-0.181055,0.0331799,0.841699,-0.0175428,-0.00354947,-1.45426,1.31378,0,0,-0.152417,0,0,-49.9345,0,0,-50.0655,0,0,0.152417
23118.2,2,0.000731402,1.44105,-1.26512,-0.133632,-0.740353,-0.186016,0.0344745,0.841343,-0.0145362,0.000456234,-1.42996,1.26458,0,0,-0.743868,0,0,-47.8585,0,0,-52.1415,0,0,0.743868
23122.2,2,0.00409537,1.41661,-1.21336,-0.134444,-0.738689,-0.190913,0.0357921,0.84104,-0.0115853,0.0038602,-1.40428,1.21274,0,0,-0.548365,0,0,-47.9269,0,0,-52.0731,0,0,0.548365
23126.2,2,0.00712303,1.39041,-1.15808,-0.135232,-0.737082,-0.195746,0.0371325,0.840789,-0.00868983,0.00692056,-1.37681,1.15739,0,0,1.59608,0,0,-47.7525,0,0,-52.2475,0,0,-1.59608
23130.2,2,0.00982559,1.36407,-1.10258,-0.135997,-0.735531,-0.200514,0.0384958,0.840591,-0.00584971,0.00964878,-1.34922,1.10183,0,0,2.80852,0,0,-46.7192,0,0,-53.2808,0,0,-2.80852
23134.2,2,0.0123277,1.33803,-1.04762,-0.136737,-0.734036,-0.205218,0.0398819,0.840445,-0.00306474,0.0121716,-1.32191,1.04682,0,0,2.30684,0,0,-44.8646,0,0,-55.1354,0,0,-2.30684
23138.2,2,0.0147222,1.31289,-0.994272,-0.137454,-0.732597,-0.209856,0.041291,0.840352,-0.000334752,0.0145831,-1.29545,0.993415,0,0,2.35713,0,0,-43.7217,0,0,-56.2783,0,0,-2.35713
23142.4,2,0.0170772,1.28934,-0.943822,-0.138283,-0.732427,-0.212188,0.0427229,0.840311,0.00234045,0.016952,-1.27048,0.942913,0,0,4.09356,0,0,-42.5413,0,0,-57.4587,0,0,-4.09356
23146.2,2,0.0194171,1.26831,-0.898105,-0.13916,-0.732964,-0.213257,0.0441778,0.840322,0.00496106,0.0193034,-1.24796,0.897147,0,0,4.61959,0,0,-42.0978,0,0,-57.9022,0,0,-4.61959
23150.2,2,0.0218803,1.24962,-0.856559,-0.140013,-0.733532,-0.214313,0.0456556,0.840385,0.0075273,0.0217765,-1.22763,0.855554,0,0,5.01022,0,0,-38.4994,0,0,-61.5006,0,0,-5.01022
23154.1,2,0.0243939,1.23462,-0.821976,-0.140841,-0.734132,-0.215349,0.0471564,0.840501,0.0100394,0.0242982,-1.21088,0.820928,0,0,5.01568,0,0,-38.0646,0,0,-61.9354,0,0,-5.01568
23158.4,2,0.0271201,1.22288,-0.79319,-0.141646,-0.734767,-0.216367,0.0486801,0.840668,0.0124976,0.0270316,-1.19717,0.792099,0,0,6.9896,0,0,-38.912,0,0,-61.088,0,0,-6.9896
23162.4,2,0.0299794,1.21504,-0.771698,-0.142426,-0.735435,-0.217366,0.0502173,0.841235,0.0142589,0.0298969,-1.18724,0.77057,0,0,11.2155,0,0,-37.8244,0,0,-62.1756,0,0,-11.2155
23166.2,2,0.0330491,1.21072,-0.756581,-0.143181,-0.736137,-0.218345,0.0517885,0.84324,0.0134082,0.032972,-1.18063,0.75542,0,0,11.075,0,0,-38.2246,0,0,-61.7754,0,0,-11.075
23170.2,2,0.0363654,1.20956,-0.74708,-0.143912,-0.73685,-0.219303,0.0533352,0.84526,0.0125784,0.0362932,-1.17698,0.745893,0,0,13.5447,0,0,-36.2336,0,0,-63.7664,0,0,-13.5447
23174.2,2,0.0398541,1.21091,-0.742085,-0.144619,-0.737551,-0.220237,0.0548564,0.847294,0.0117754,0.0397864,-1.17569,0.74088,0,0,14.7493,0,0,-38.6216,0,0,-61.3784,0,0,-14.7493
23178.3,2,0.0434527,1.21366,-0.739615,-0.145302,-0.738241,-0.221146,0.0563522,0.84934,0.0109994,0.0433894,-1.17573,0.738403,0,0,14.8875,0,0,-39.9081,0,0,-60.0919,0,0,-14.8875
23182.2,2,0.0470026,1.21648,-0.737392,-0.145961,-0.738919,-0.222029,0.0578224,0.851399,0.0102503,0.0469435,-1.17588,0.736187,0,0,17.2642,0,0,-38.6993,0,0,-61.3007,0,0,-17.2642
23186.1,2,0.0505061,1.21854,-0.733806,-0.146595,-0.739586,-0.222887,0.0592669,0.853471,0.00952822,0.0504506,-1.17533,0.732623,0,0,17.2473,0,0,-39.786,0,0,-60.214,0,0,-17.2473
23190.1,2,0.0537806,1.21916,-0.727917,-0.147205,-0.740243,-0.223719,0.0606859,0.855556,0.0088331,0.0537278,-1.17353,0.726772,0,0,20.9598,0,0,-40.2379,0,0,-59.7621,0,0,-20.9598
23194.2,2,0.0567468,1.21791,-0.719071,-0.147791,-0.740889,-0.224524,0.0620793,0.857628,0.00816301,0.0566953,-1.17011,0.71798,0,0,21.3198,0,0,-40.5899,0,0,-59.4101,0,0,-21.3198
23198.2,2,0.0593712,1.21448,-0.706727,-0.148353,-0.741525,-0.225304,0.0634469,0.859662,0.00751566,0.0593194,-1.1648,0.705702,0,0,20.8148,0,0,-40.0153,0,0,-59.9847,0,0,-20.8148
23202.1,2,0.0615722,1.20877,-0.690849,-0.148914,-0.742137,-0.226083,0.0647889,0.86166,0.00689056,0.0615188,-1.15754,0.689903,0,0,24.4763,0,0,-40.2311,0,0,-59.7689,0,0,-24.4763
23206.1,2,0.0633734,1.20059,-0.671014,-0.1495,-0.742708,-0.226889,0.0661052,0.86362,0.00628721,0.0633168,-1.14813,0.670157,0,0,24.8451,0,0,-40.3949,0,0,-59.6051,0,0,-24.8451
23210.2,2,0.064724,1.19025,-0.647921,-0.150109,-0.74324,-0.227723,0.0673956,0.865544,0.00570514,0.0646629,-1.1369,0.647158,0,0,27.0834,0,0,-39.2735,0,0,-60.7265,0,0,-27.0834
23214.2,2,0.0656673,1.17793,-0.621833,-0.150741,-0.743732,-0.228585,0.0686604,0.867431,0.00514388,0.0656007,-1.12401,0.621166,0,0,27.0949,0,0,-39.0769,0,0,-60.9231,0,0,-27.0949
23218.1,2,0.0662476,1.164,-0.593365,-0.151397,-0.744184,-0.229473,0.0698993,0.869282,0.00460298,0.0661748,-1.10977,0.592794,0,0,27.556,0,0,-39.407,0,0,-60.593,0,0,-27.556
23222.1,2,0.0665247,1.14863,-0.562735,-0.152077,-0.744597,-0.230389,0.0711124,0.871097,0.00408199,0.0664452,-1.09432,0.562258,0,0,31.2173,0,0,-39.8009,0,0,-60.1991,0,0,-31.2173
23226,2,0.0665509,1.13221,-0.530571,-0.152781,-0.74497,-0.231333,0.0722996,0.872875,0.00358045,0.0664645,-1.078,0.530183,0,0,31.0177,0,0,-39.6223,0,0,-60.3777,0,0,-31.0177
23230.2,2,0.0663788,1.11504,-0.497371,-0.153507,-0.745303,-0.232303,0.073461,0.874617,0.00309794,0.0662854,-1.06108,0.497067,0,0,33.5413,0,0,-39.0325,0,0,-60.9675,0,0,-33.5413
23234.1,2,0.0660698,1.0981,-0.464888,-0.154234,-0.745612,-0.233274,0.0745965,0.876324,0.00263403,0.0659698,-1.04448,0.46466,0,0,34.2717,0,0,-39.5824,0,0,-60.4176,0,0,-34.2717
23238.1,2,0.0656754,1.08169,-0.433629,-0.154936,-0.745911,-0.234217,0.0757061,0.877995,0.00218831,0.0655693,-1.02846,0.433468,0,0,34.7014,0,0,-39.8435,0,0,-60.1565,0,0,-34.7014
23242.1,2,0.0652287,1.06587,-0.403635,-0.155615,-0.746201,-0.235131,0.0767898,0.879631,0.00176037,0.0651169,-1.01306,0.403533,0,0,37.7791,0,0,-39.3392,0,0,-60.6608,0,0,-37.7791
23246.1,2,0.0647755,1.05141,-0.376315,-0.156269,-0.746483,-0.236016,0.0778475,0.881232,0.0013498,0.0646587,-0.999015,0.376264,0,0,37.6702,0,0,-39.0385,0,0,-60.9615,0,0,-37.6702
23250.2,2,0.0643394,1.03847,-0.351943,-0.156899,-0.746755,-0.236873,0.0788793,0.882797,0.00095622,0.0642183,-0.986473,0.351934,0,0,40.9946,0,0,-38.738,0,0,-61.262,0,0,-40.9946
23254.1,2,0.0639551,1.02768,-0.33164,-0.157506,-0.74702,-0.2377,0.079885,0.884328,0.000579242,0.0638305,-0.976016,0.331663,0,0,41.2693,0,0,-38.7307,0,0,-61.2693,0,0,-41.2693
23258,2,0.0636329,1.01901,-0.31536,-0.158088,-0.747276,-0.238498,0.0808648,0.885824,0.000218493,0.0635055,-0.967626,0.315409,0,0,41.178,0,0,-38.5588,0,0,-61.4412,0,0,-41.178
23262.1,2,0.0633796,1.01244,-0.303055,-0.158646,-0.747525,-0.239266,0.0818174,0.887281,-0.000119848,0.0632502,-0.961279,0.303121,0,0,43,0,0,-37,0,0,-63,0,0,-43
23266.2,2,0.063204,1.00804,-0.294823,-0.15918,-0.747765,-0.240004,0.0827452,0.888708,-0.000449377,0.0630732,-0.957031,0.2949,0,0,43,0,0,-37,0,0,-63,0,0,-43
23270.1,2,0.0631018,1.00557,-0.290196,-0.159691,-0.747998,-0.240712,0.083647,0.890101,-0.000763793,0.0629703,-0.954642,0.290279,0,0,43,0,0,-37,0,0,-63,0,0,-43
23274.1,2,0.0630586,1.00455,-0.288297,-0.160177,-0.748223,-0.24139,0.0845226,0.891459,-0.00106339,0.0629267,-0.953661,0.288383,0,0,43,0,0,-37,0,0,-63,0,0,-43
23278,2,0.0630511,1.00438,-0.287992,-0.16064,-0.748441,-0.242037,0.0853723,0.892784,-0.0013485,0.0629192,-0.953503,0.288079,0,0,43,0,0,-37,0,0,-63,0,0,-43
23282.4,2,0.0630511,1.00438,-0.287992,-0.161079,-0.748652,-0.242653,0.0861958,0.894075,-0.00161945,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23286.5,2,0.0630511,1.00438,-0.287992,-0.161494,-0.748855,-0.243238,0.0869933,0.895332,-0.00187655,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23290.5,2,0.0630511,1.00438,-0.287992,-0.161885,-0.749052,-0.243792,0.0877646,0.896555,-0.00212011,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23294.4,2,0.0630511,1.00438,-0.287992,-0.162252,-0.749241,-0.244314,0.0885099,0.897745,-0.00235043,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23298.4,2,0.0630511,1.00438,-0.287992,-0.162596,-0.749425,-0.244805,0.089229,0.898902,-0.0025678,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23302.5,2,0.0630511,1.00438,-0.287992,-0.162916,-0.749601,-0.245264,0.0899219,0.900025,-0.00277249,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23306.5,2,0.0630511,1.00438,-0.287992,-0.163212,-0.749771,-0.245691,0.0905888,0.901116,-0.00296479,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23310.4,2,0.0630511,1.00438,-0.287992,-0.163484,-0.749935,-0.246086,0.0912294,0.902173,-0.00314495,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23314.4,2,0.0630511,1.00438,-0.287992,-0.163733,-0.750092,-0.24645,0.091844,0.903198,-0.00331324,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23318.4,2,0.0630511,1.00438,-0.287992,-0.163958,-0.750243,-0.246781,0.0924323,0.90419,-0.00346989,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23322.5,2,0.0630511,1.00438,-0.287992,-0.164159,-0.750388,-0.247079,0.0929945,0.905149,-0.00361515,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23326.3,2,0.0630511,1.00438,-0.287992,-0.164337,-0.750527,-0.247345,0.0935305,0.906076,-0.00374926,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23330.4,2,0.0630511,1.00438,-0.287992,-0.16449,-0.75066,-0.247579,0.0940403,0.90697,-0.00387242,0.0629192,-0.953503,0.288079,0,0,21,0,0,-15,0,0,-35,0,0,-71
23334.5,2,0.0630511,1.00438,-0.287992,-0.097799,-0.719261,-0.356501,0.179144,0.868067,0.182654,0.0629192,-0.953503,0.288079,0,0,-1,0,0,7,0,0,-7,0,0,-99
