time,leg0_joint0_rad,leg0_joint1_rad,leg0_joint2_rad,leg1_joint0_rad,leg1_joint1_rad,leg1_joint2_rad,leg2_joint0_rad,leg2_joint1_rad,leg2_joint2_rad,leg3_joint0_rad,leg3_joint1_rad,leg3_joint2_rad,
4578.53,0.668639,1.28263,-0.794691,-0.647619,-1.22084,0.718617,-0.717324,1.31214,-0.798398,0.694942,-1.35632,0.782434,
4578.54,0.667825,1.2849,-0.794691,-0.646831,-1.22317,0.718617,-0.716451,1.31437,-0.798398,0.694096,-1.35849,0.782434,
4578.54,0.667014,1.28715,-0.794691,-0.646045,-1.2255,0.718617,-0.71558,1.31659,-0.798398,0.693252,-1.36065,0.782434,
4578.54,0.666188,1.28944,-0.794691,-0.645245,-1.22787,0.718617,-0.714694,1.31885,-0.798398,0.692394,-1.36286,0.782434,
4578.55,0.665394,1.29165,-0.794691,-0.644476,-1.23015,0.718617,-0.713843,1.32102,-0.798398,0.691569,-1.36497,0.782434,
4578.55,0.664562,1.29396,-0.794691,-0.64367,-1.23254,0.718617,-0.71295,1.32329,-0.798398,0.690704,-1.36719,0.782434,
4578.56,0.663757,1.2962,-0.794691,-0.642891,-1.23485,0.718617,-0.712086,1.32549,-0.798398,0.689868,-1.36934,0.782434,
4578.56,0.662941,1.29846,-0.794691,-0.6421,-1.23719,0.718617,-0.711211,1.32772,-0.798398,0.689019,-1.37152,0.782434,
4578.56,0.662129,1.30072,-0.794691,-0.641314,-1.23952,0.718617,-0.71034,1.32994,-0.798398,0.688176,-1.37368,0.782434,
4578.57,0.661309,1.303,-0.794691,-0.640519,-1.24188,0.718617,-0.70946,1.33218,-0.798398,0.687323,-1.37587,0.782434,
4578.57,0.6605,1.30524,-0.794691,-0.639736,-1.2442,0.718617,-0.708592,1.33439,-0.798398,0.686482,-1.37803,0.782434,
4578.58,0.659681,1.30752,-0.794691,-0.638943,-1.24655,0.718617,-0.707714,1.33663,-0.798398,0.685632,-1.38021,0.782434,
4578.58,0.65887,1.30977,-0.794691,-0.638157,-1.24888,0.718617,-0.706844,1.33885,-0.798398,0.684789,-1.38238,0.782434,
4578.58,0.658062,1.31201,-0.794691,-0.637375,-1.2512,0.718617,-0.705977,1.34106,-0.798398,0.683949,-1.38453,0.782434,
4578.59,0.657245,1.31429,-0.794691,-0.636583,-1.25354,0.718617,-0.7051,1.34329,-0.798398,0.683099,-1.38671,0.782434,
4578.59,0.656427,1.31656,-0.794691,-0.635791,-1.25589,0.718617,-0.704223,1.34553,-0.798398,0.68225,-1.38889,0.782434,
4578.6,0.655611,1.31882,-0.794691,-0.635,-1.25823,0.718617,-0.703347,1.34776,-0.798398,0.681401,-1.39107,0.782434,
4578.6,0.654797,1.32108,-0.794691,-0.634212,-1.26057,0.718617,-0.702474,1.34998,-0.798398,0.680555,-1.39324,0.782434,
4578.6,0.653983,1.32335,-0.794691,-0.633424,-1.2629,0.718617,-0.701601,1.35221,-0.798398,0.679709,-1.39541,0.782434,
4578.61,0.653169,1.32561,-0.794691,-0.632635,-1.26524,0.718617,-0.700728,1.35443,-0.798398,0.678863,-1.39759,0.782434,
4578.61,0.652355,1.32787,-0.794691,-0.631846,-1.26758,0.718617,-0.699854,1.35666,-0.798398,0.678017,-1.39976,0.782434,
4578.62,0.651541,1.33013,-0.794691,-0.631058,-1.26991,0.718617,-0.69898,1.35889,-0.798398,0.677171,-1.40193,0.782434,
4578.62,0.650733,1.33237,-0.794691,-0.630276,-1.27223,0.718617,-0.698114,1.36109,-0.798398,0.676331,-1.40408,0.782434,
4578.62,0.64991,1.33466,-0.794691,-0.629479,-1.27459,0.718617,-0.697231,1.36334,-0.798398,0.675476,-1.40628,0.782434,
4578.63,0.649099,1.33691,-0.794691,-0.628693,-1.27692,0.718617,-0.696361,1.36556,-0.798398,0.674633,-1.40844,0.782434,
4578.63,0.64827,1.33922,-0.794691,-0.62789,-1.2793,0.718617,-0.695472,1.36783,-0.798398,0.673772,-1.41065,0.782434,
4578.64,0.64744,1.34152,-0.794691,-0.627086,-1.28168,0.718617,-0.694581,1.3701,-0.798398,0.672909,-1.41287,0.782434,
4578.64,0.646638,1.34375,-0.794691,-0.62631,-1.28398,0.718617,-0.693721,1.37229,-0.798398,0.672076,-1.41501,0.782434,
4578.64,0.645833,1.34598,-0.794691,-0.62553,-1.2863,0.718617,-0.692858,1.37449,-0.798398,0.671239,-1.41716,0.782434,
4578.65,0.64502,1.34824,-0.794691,-0.624742,-1.28863,0.718617,-0.691985,1.37671,-0.798398,0.670394,-1.41932,0.782434,
4578.65,0.644203,1.35051,-0.794691,-0.623951,-1.29097,0.718617,-0.691109,1.37894,-0.798398,0.669545,-1.4215,0.782434,
4578.66,0.643404,1.35273,-0.794691,-0.623177,-1.29327,0.718617,-0.690251,1.38113,-0.798398,0.668714,-1.42364,0.782434,
4578.66,0.64258,1.35502,-0.794691,-0.622379,-1.29563,0.718617,-0.689367,1.38338,-0.798398,0.667857,-1.42583,0.782434,
4578.66,0.641766,1.35728,-0.794691,-0.621591,-1.29797,0.718617,-0.688495,1.38561,-0.798398,0.667012,-1.428,0.782434,
4578.67,0.64095,1.35955,-0.794691,-0.6208,-1.30031,0.718617,-0.687618,1.38784,-0.798398,0.666163,-1.43018,0.782434,
4578.67,0.640144,1.36179,-0.794691,-0.620019,-1.30263,0.718617,-0.686753,1.39004,-0.798398,0.665325,-1.43233,0.782434,
4578.68,0.639317,1.36409,-0.794691,-0.619218,-1.305,0.718617,-0.685866,1.3923,-0.798398,0.664466,-1.43454,0.782434,
4578.68,0.638508,1.36633,-0.794691,-0.618435,-1.30732,0.718617,-0.684999,1.39451,-0.798398,0.663625,-1.4367,0.782434,
4578.68,0.637694,1.36859,-0.794691,-0.617647,-1.30966,0.718617,-0.684125,1.39674,-0.798398,0.662779,-1.43887,0.782434,
4578.69,0.636881,1.37085,-0.794691,-0.616859,-1.31199,0.718617,-0.683253,1.39896,-0.798398,0.661934,-1.44104,0.782434,
4578.69,0.636071,1.3731,-0.794691,-0.616075,-1.31432,0.718617,-0.682385,1.40118,-0.798398,0.661093,-1.4432,0.782434,
4578.7,0.635248,1.37539,-0.794691,-0.615278,-1.31668,0.718617,-0.681502,1.40342,-0.798398,0.660238,-1.44539,0.782434,
4578.7,0.634446,1.37762,-0.794691,-0.614501,-1.31898,0.718617,-0.680641,1.40562,-0.798398,0.659403,-1.44753,0.782434,
4578.7,0.633624,1.3799,-0.794691,-0.613705,-1.32134,0.718617,-0.67976,1.40786,-0.798398,0.65855,-1.44972,0.782434,
4578.71,0.632809,1.38216,-0.794691,-0.612916,-1.32368,0.718617,-0.678885,1.41009,-0.798398,0.657703,-1.4519,0.782434,
4578.71,0.631997,1.38442,-0.794691,-0.612129,-1.32601,0.718617,-0.678014,1.41231,-0.798398,0.656859,-1.45406,0.782434,
4578.72,0.631182,1.38668,-0.794691,-0.611339,-1.32835,0.718617,-0.677139,1.41454,-0.798398,0.656011,-1.45624,0.782434,
4578.72,0.630367,1.38895,-0.794691,-0.61055,-1.33069,0.718617,-0.676265,1.41677,-0.798398,0.655164,-1.45841,0.782434,
4578.72,0.629548,1.39122,-0.794691,-0.609757,-1.33304,0.718617,-0.675386,1.41901,-0.798398,0.654313,-1.4606,0.782434,
4578.73,0.628735,1.39348,-0.794691,-0.60897,-1.33537,0.718617,-0.674515,1.42123,-0.798398,0.653468,-1.46277,0.782434,
4578.73,0.627923,1.39574,-0.794691,-0.608183,-1.3377,0.718617,-0.673643,1.42345,-0.798398,0.652624,-1.46493,0.782434,
4578.74,0.627109,1.398,-0.794691,-0.607395,-1.34004,0.718617,-0.67277,1.42567,-0.798398,0.651778,-1.4671,0.782434,
4578.74,0.626286,1.40028,-0.794691,-0.606597,-1.3424,0.718617,-0.671887,1.42793,-0.798398,0.650922,-1.4693,0.782434,
4578.74,0.625478,1.40253,-0.794691,-0.605814,-1.34472,0.718617,-0.67102,1.43014,-0.798398,0.650082,-1.47146,0.782434,
4578.75,0.624661,1.4048,-0.794691,-0.605023,-1.34707,0.718617,-0.670143,1.43237,-0.798398,0.649233,-1.47364,0.782434,
4578.75,0.62385,1.40705,-0.794691,-0.604238,-1.34939,0.718617,-0.669273,1.43459,-0.798398,0.648391,-1.4758,0.782434,
4578.76,0.62304,1.4093,-0.794691,-0.603453,-1.35172,0.718617,-0.668404,1.4368,-0.798398,0.647549,-1.47796,0.782434,
4578.76,0.622219,1.41158,-0.794691,-0.602658,-1.35408,0.718617,-0.667524,1.43904,-0.798398,0.646695,-1.48015,0.782434,
4578.76,0.621404,1.41384,-0.794691,-0.601869,-1.35641,0.718617,-0.66665,1.44127,-0.798398,0.645849,-1.48232,0.782434,
4578.77,0.620593,1.4161,-0.794691,-0.601083,-1.35874,0.718617,-0.665779,1.44349,-0.798398,0.645006,-1.48449,0.782434,
4578.77,0.619779,1.41836,-0.794691,-0.600294,-1.36108,0.718617,-0.664906,1.44571,-0.798398,0.644159,-1.48666,0.782434,
4578.78,0.618961,1.42063,-0.794691,-0.599503,-1.36343,0.718617,-0.664029,1.44795,-0.798398,0.64331,-1.48884,0.782434,
4578.78,0.61815,1.42288,-0.794691,-0.598717,-1.36575,0.718617,-0.663158,1.45017,-0.798398,0.642466,-1.491,0.782434,
4578.78,0.617341,1.42513,-0.794691,-0.597933,-1.36808,0.718617,-0.66229,1.45238,-0.798398,0.641626,-1.49316,0.782434,
4578.79,0.61652,1.42741,-0.794691,-0.597138,-1.37043,0.718617,-0.661409,1.45462,-0.798398,0.640772,-1.49535,0.782434,
4578.79,0.615711,1.42966,-0.794691,-0.596355,-1.37275,0.718617,-0.660542,1.45683,-0.798398,0.639932,-1.49751,0.782434,
4578.8,0.614886,1.43195,-0.794691,-0.595556,-1.37512,0.718617,-0.659657,1.45909,-0.798398,0.639074,-1.49971,0.782434,
4578.8,0.614085,1.43418,-0.794691,-0.59478,-1.37742,0.718617,-0.658798,1.46128,-0.798398,0.638242,-1.50185,0.782434,
4578.8,0.613258,1.43647,-0.794691,-0.593979,-1.3798,0.718617,-0.65791,1.46354,-0.798398,0.637382,-1.50405,0.782434,
4578.81,0.612444,1.43874,-0.794691,-0.59319,-1.38213,0.718617,-0.657037,1.46577,-0.798398,0.636536,-1.50623,0.782434,
4578.81,0.611632,1.44099,-0.794691,-0.592404,-1.38446,0.718617,-0.656166,1.46798,-0.798398,0.635692,-1.50839,0.782434,
4578.82,0.61082,1.44325,-0.794691,-0.591618,-1.38679,0.718617,-0.655295,1.4702,-0.798398,0.634848,-1.51056,0.782434,
4578.82,0.610004,1.44551,-0.794691,-0.590828,-1.38913,0.718617,-0.65442,1.47243,-0.798398,0.634,-1.51273,0.782434,
4578.82,0.609199,1.44775,-0.794691,-0.590048,-1.39145,0.718617,-0.653556,1.47464,-0.798398,0.633164,-1.51488,0.782434,
4578.83,0.608384,1.45001,-0.794691,-0.589258,-1.39378,0.718617,-0.652681,1.47686,-0.798398,0.632316,-1.51706,0.782434,
4578.83,0.607564,1.45229,-0.794691,-0.588464,-1.39614,0.718617,-0.651802,1.4791,-0.798398,0.631464,-1.51924,0.782434,
4578.84,0.606747,1.45456,-0.794691,-0.587673,-1.39848,0.718617,-0.650925,1.48134,-0.798398,0.630615,-1.52142,0.782434,
4578.84,0.605928,1.45683,-0.794691,-0.586879,-1.40083,0.718617,-0.650047,1.48358,-0.798398,0.629764,-1.52361,0.782434,
4578.84,0.60512,1.45908,-0.794691,-0.586097,-1.40315,0.718617,-0.64918,1.48579,-0.798398,0.628924,-1.52576,0.782434,
4578.85,0.604296,1.46137,-0.794691,-0.585299,-1.40552,0.718617,-0.648296,1.48804,-0.798398,0.628068,-1.52796,0.782434,
4578.85,0.60349,1.46361,-0.794691,-0.584518,-1.40783,0.718617,-0.647432,1.49024,-0.798398,0.62723,-1.53011,0.782434,
4578.86,0.602678,1.46586,-0.794691,-0.583732,-1.41016,0.718617,-0.64656,1.49246,-0.798398,0.626386,-1.53228,0.782434,
4578.86,0.601859,1.46814,-0.794691,-0.582939,-1.41251,0.718617,-0.645682,1.4947,-0.798398,0.625535,-1.53446,0.782434,
4578.86,0.601043,1.4704,-0.794691,-0.582148,-1.41485,0.718617,-0.644806,1.49693,-0.798398,0.624687,-1.53664,0.782434,
4578.87,0.600235,1.47265,-0.794691,-0.581365,-1.41718,0.718617,-0.643939,1.49914,-0.798398,0.623846,-1.5388,0.782434,
4578.87,0.599414,1.47493,-0.794691,-0.58057,-1.41953,0.718617,-0.643059,1.50138,-0.798398,0.622994,-1.54098,0.782434,
4578.88,0.598604,1.47718,-0.794691,-0.579786,-1.42185,0.718617,-0.64219,1.5036,-0.798398,0.622152,-1.54314,0.782434,
4578.88,0.597791,1.47944,-0.794691,-0.578998,-1.42419,0.718617,-0.641317,1.50582,-0.798398,0.621306,-1.54532,0.782434,
4578.88,0.596976,1.4817,-0.794691,-0.578209,-1.42653,0.718617,-0.640443,1.50805,-0.798398,0.62046,-1.54749,0.782434,
4578.89,0.596156,1.48398,-0.794691,-0.577414,-1.42888,0.718617,-0.639563,1.51029,-0.798398,0.619607,-1.54968,0.782434,
4578.89,0.595348,1.48622,-0.794691,-0.576632,-1.4312,0.718617,-0.638696,1.5125,-0.798398,0.618768,-1.55183,0.782434,
4578.9,0.594534,1.48849,-0.794691,-0.575844,-1.43354,0.718617,-0.637823,1.51473,-0.798398,0.617921,-1.554,0.782434,
4578.9,0.593726,1.49073,-0.794691,-0.575061,-1.43586,0.718617,-0.636957,1.51693,-0.798398,0.617082,-1.55616,0.782434,
4578.9,0.592904,1.49301,-0.794691,-0.574265,-1.43822,0.718617,-0.636075,1.51918,-0.798398,0.616228,-1.55835,0.782434,
4578.91,0.592088,1.49528,-0.794691,-0.573474,-1.44056,0.718617,-0.635198,1.52141,-0.798398,0.615379,-1.56053,0.782434,
4578.91,0.591279,1.49753,-0.794691,-0.572691,-1.44288,0.718617,-0.634331,1.52362,-0.798398,0.614539,-1.56269,0.782434,
4578.92,0.590468,1.49978,-0.794691,-0.571906,-1.44521,0.718617,-0.633461,1.52584,-0.798398,0.613696,-1.56485,0.782434,
4578.92,0.589644,1.50207,-0.794691,-0.571107,-1.44757,0.718617,-0.632577,1.52809,-0.798398,0.612839,-1.56705,0.782434,
4578.92,0.588833,1.50432,-0.794691,-0.570322,-1.4499,0.718617,-0.631707,1.53031,-0.798398,0.611996,-1.56921,0.782434,
4578.93,0.588019,1.50658,-0.794691,-0.569533,-1.45224,0.718617,-0.630833,1.53254,-0.798398,0.61115,-1.57138,0.782434,
4578.93,0.587204,1.50885,-0.794691,-0.568744,-1.45458,0.718617,-0.629959,1.53476,-0.798398,0.610303,-1.57356,0.782434,
4578.94,0.586389,1.51111,-0.794691,-0.567954,-1.45692,0.718617,-0.629085,1.53699,-0.798398,0.609456,-1.57573,0.782434,
4578.94,0.585574,1.51337,-0.794691,-0.567165,-1.45926,0.718617,-0.628211,1.53922,-0.798398,0.608609,-1.5779,0.782434,
4578.94,0.584761,1.51563,-0.794691,-0.566378,-1.46159,0.718617,-0.627339,1.54144,-0.798398,0.607765,-1.58007,0.782434,
4578.95,0.583947,1.51789,-0.794691,-0.565589,-1.46393,0.718617,-0.626465,1.54367,-0.798398,0.606918,-1.58224,0.782434,
4578.95,0.583131,1.52016,-0.794691,-0.564799,-1.46627,0.718617,-0.625589,1.5459,-0.798398,0.60607,-1.58442,0.782434,
4578.96,0.582325,1.5224,-0.794691,-0.564019,-1.46858,0.718617,-0.624725,1.5481,-0.798398,0.605233,-1.58657,0.782434,
4578.96,0.581511,1.52466,-0.794691,-0.56323,-1.47092,0.718617,-0.623852,1.55033,-0.798398,0.604386,-1.58874,0.782434,
4578.96,0.580689,1.52694,-0.794691,-0.562434,-1.47328,0.718617,-0.62297,1.55257,-0.798398,0.603532,-1.59094,0.782434,
4578.97,0.579881,1.52919,-0.794691,-0.561651,-1.47559,0.718617,-0.622103,1.55478,-0.798398,0.602692,-1.59309,0.782434,
4578.97,0.579062,1.53146,-0.794691,-0.560858,-1.47795,0.718617,-0.621224,1.55702,-0.798398,0.601841,-1.59528,0.782434,
4578.98,0.578246,1.53373,-0.794691,-0.560067,-1.48029,0.718617,-0.620349,1.55925,-0.798398,0.600992,-1.59745,0.782434,
4578.98,0.577432,1.53599,-0.794691,-0.559279,-1.48263,0.718617,-0.619475,1.56148,-0.798398,0.600146,-1.59963,0.782434,
4578.98,0.576624,1.53824,-0.794691,-0.558497,-1.48494,0.718617,-0.618609,1.56369,-0.798398,0.599307,-1.60178,0.782434,
4578.99,0.575802,1.54052,-0.794691,-0.557701,-1.4873,0.718617,-0.617727,1.56593,-0.798398,0.598453,-1.60397,0.782434,
4578.99,0.574992,1.54277,-0.794691,-0.556916,-1.48963,0.718617,-0.616858,1.56815,-0.798398,0.59761,-1.60613,0.782434,
4579,0.574167,1.54506,-0.794691,-0.556117,-1.49199,0.718617,-0.615974,1.5704,-0.798398,0.596754,-1.60833,0.782434,
4579,0.573355,1.54732,-0.794691,-0.555331,-1.49433,0.718617,-0.615102,1.57262,-0.798398,0.59591,-1.6105,0.782434,
4579,0.572544,1.54957,-0.794691,-0.554545,-1.49666,0.718617,-0.614231,1.57484,-0.798398,0.595066,-1.61266,0.782434,
4579.01,0.571726,1.55184,-0.794691,-0.553752,-1.499,0.718617,-0.613354,1.57708,-0.798398,0.594216,-1.61485,0.782434,
4579.01,0.570917,1.55409,-0.794691,-0.552969,-1.50133,0.718617,-0.612486,1.57929,-0.798398,0.593375,-1.61701,0.782434,
4579.02,0.570102,1.55635,-0.794691,-0.552179,-1.50366,0.718617,-0.611612,1.58152,-0.798398,0.592528,-1.61918,0.782434,
4579.02,0.569288,1.55861,-0.794691,-0.551391,-1.506,0.718617,-0.610739,1.58374,-0.798398,0.591683,-1.62135,0.782434,
4579.02,0.568477,1.56087,-0.794691,-0.550606,-1.50833,0.718617,-0.609869,1.58596,-0.798398,0.590839,-1.62351,0.782434,
4579.03,0.567657,1.56314,-0.794691,-0.549812,-1.51068,0.718617,-0.608989,1.5882,-0.798398,0.589987,-1.6257,0.782434,
4579.03,0.566844,1.5654,-0.794691,-0.549024,-1.51301,0.718617,-0.608117,1.59042,-0.798398,0.589143,-1.62787,0.782434,
4579.04,0.566029,1.56767,-0.794691,-0.548234,-1.51535,0.718617,-0.607242,1.59265,-0.798398,0.588295,-1.63004,0.782434,
4579.04,0.565209,1.56994,-0.794691,-0.547441,-1.51771,0.718617,-0.606363,1.59489,-0.798398,0.587443,-1.63223,0.782434,
4579.04,0.564398,1.5722,-0.794691,-0.546655,-1.52003,0.718617,-0.605493,1.59711,-0.798398,0.5866,-1.63439,0.782434,
4579.05,0.563569,1.5745,-0.794691,-0.545852,-1.52242,0.718617,-0.604603,1.59937,-0.798398,0.585738,-1.63661,0.782434,
4579.05,0.562769,1.57672,-0.794691,-0.545077,-1.52471,0.718617,-0.603745,1.60156,-0.798398,0.584907,-1.63874,0.782434,
4579.06,0.561956,1.57898,-0.794691,-0.54429,-1.52704,0.718617,-0.602873,1.60378,-0.798398,0.584062,-1.64091,0.782434,
4579.06,0.561137,1.58126,-0.794691,-0.543497,-1.52939,0.718617,-0.601995,1.60602,-0.798398,0.583211,-1.64309,0.782434,
4579.06,0.560334,1.58349,-0.794691,-0.542719,-1.5317,0.718617,-0.601133,1.60822,-0.798398,0.582376,-1.64524,0.782434,
4579.07,0.559513,1.58577,-0.794691,-0.541924,-1.53406,0.718617,-0.600252,1.61046,-0.798398,0.581523,-1.64743,0.782434,
4579.07,0.558699,1.58803,-0.794691,-0.541135,-1.53639,0.718617,-0.599379,1.61269,-0.798398,0.580677,-1.6496,0.782434,
4579.08,0.557893,1.59027,-0.794691,-0.540355,-1.53871,0.718617,-0.598514,1.61489,-0.798398,0.57984,-1.65175,0.782434,
4579.08,0.557071,1.59255,-0.794691,-0.539558,-1.54107,0.718617,-0.597632,1.61714,-0.798398,0.578984,-1.65394,0.782434,
4579.08,0.556251,1.59483,-0.794691,-0.538764,-1.54342,0.718617,-0.596753,1.61938,-0.798398,0.578133,-1.65613,0.782434,
4579.09,0.555441,1.59708,-0.794691,-0.53798,-1.54574,0.718617,-0.595884,1.62159,-0.798398,0.577291,-1.65829,0.782434,
4579.09,0.554627,1.59934,-0.794691,-0.537191,-1.54808,0.718617,-0.59501,1.62382,-0.798398,0.576444,-1.66046,0.782434,
4579.1,0.553821,1.60158,-0.794691,-0.536411,-1.55039,0.718617,-0.594146,1.62602,-0.798398,0.575607,-1.66261,0.782434,
4579.1,0.552999,1.60386,-0.794691,-0.535614,-1.55275,0.718617,-0.593264,1.62827,-0.798398,0.574752,-1.6648,0.782434,
4579.1,0.552192,1.6061,-0.794691,-0.534833,-1.55507,0.718617,-0.592398,1.63048,-0.798398,0.573914,-1.66696,0.782434,
4579.11,0.55137,1.60839,-0.794691,-0.534036,-1.55743,0.718617,-0.591516,1.63272,-0.798398,0.573059,-1.66915,0.782434,
4579.11,0.550556,1.61065,-0.794691,-0.533248,-1.55977,0.718617,-0.590642,1.63495,-0.798398,0.572213,-1.67132,0.782434,
4579.12,0.54974,1.61292,-0.794691,-0.532458,-1.56211,0.718617,-0.589768,1.63718,-0.798398,0.571366,-1.6735,0.782434,
4579.12,0.548925,1.61518,-0.794691,-0.531668,-1.56445,0.718617,-0.588893,1.63941,-0.798398,0.570519,-1.67567,0.782434,
4579.12,0.54812,1.61741,-0.794691,-0.530889,-1.56676,0.718617,-0.58803,1.64161,-0.798398,0.569682,-1.67782,0.782434,
4579.13,0.547298,1.6197,-0.794691,-0.530092,-1.56912,0.718617,-0.587148,1.64385,-0.798398,0.568827,-1.68001,0.782434,
4579.13,0.546483,1.62196,-0.794691,-0.529303,-1.57146,0.718617,-0.586273,1.64608,-0.798398,0.56798,-1.68219,0.782434,
4579.14,0.54567,1.62422,-0.794691,-0.528515,-1.57379,0.718617,-0.585401,1.64831,-0.798398,0.567135,-1.68435,0.782434,
4579.14,0.544861,1.62647,-0.794691,-0.527733,-1.57611,0.718617,-0.584534,1.65052,-0.798398,0.566295,-1.68651,0.782434,
4579.14,0.544048,1.62873,-0.794691,-0.526945,-1.57845,0.718617,-0.583661,1.65274,-0.798398,0.56545,-1.68868,0.782434,
4579.15,0.543226,1.63101,-0.794691,-0.526149,-1.5808,0.718617,-0.582779,1.65499,-0.798398,0.564595,-1.69087,0.782434,
4579.15,0.542409,1.63328,-0.794691,-0.525357,-1.58315,0.718617,-0.581902,1.65722,-0.798398,0.563746,-1.69305,0.782434,
4579.16,0.5416,1.63553,-0.794691,-0.524574,-1.58547,0.718617,-0.581035,1.65943,-0.798398,0.562905,-1.69521,0.782434,
4579.16,0.540784,1.63779,-0.794691,-0.523783,-1.58781,0.718617,-0.580159,1.66166,-0.798398,0.562057,-1.69739,0.782434,
4579.16,0.539966,1.64007,-0.794691,-0.522991,-1.59016,0.718617,-0.579282,1.6639,-0.798398,0.561207,-1.69957,0.782434,
4579.17,0.539154,1.64232,-0.794691,-0.522204,-1.59249,0.718617,-0.57841,1.66612,-0.798398,0.560363,-1.70174,0.782434,
4579.17,0.538341,1.64458,-0.794691,-0.521417,-1.59483,0.718617,-0.577538,1.66834,-0.798398,0.559518,-1.70391,0.782434,
4579.18,0.537526,1.64684,-0.794691,-0.520628,-1.59716,0.718617,-0.576664,1.67057,-0.798398,0.558671,-1.70608,0.782434,
4579.18,0.536711,1.64911,-0.794691,-0.519838,-1.59951,0.718617,-0.575789,1.6728,-0.798398,0.557824,-1.70825,0.782434,
4579.18,0.535903,1.65135,-0.794691,-0.519055,-1.60182,0.718617,-0.574923,1.67501,-0.798398,0.556984,-1.71041,0.782434,
4579.19,0.535089,1.65361,-0.794691,-0.518268,-1.60416,0.718617,-0.57405,1.67723,-0.798398,0.556139,-1.71258,0.782434,
4579.19,0.534266,1.6559,-0.794691,-0.51747,-1.60652,0.718617,-0.573167,1.67948,-0.798398,0.555283,-1.71477,0.782434,
4579.2,0.533462,1.65813,-0.794691,-0.516691,-1.60883,0.718617,-0.572304,1.68168,-0.798398,0.554447,-1.71692,0.782434,
4579.2,0.532646,1.6604,-0.794691,-0.515901,-1.61117,0.718617,-0.571429,1.68391,-0.798398,0.553599,-1.7191,0.782434,
4579.2,0.531829,1.66267,-0.794691,-0.51511,-1.61352,0.718617,-0.570553,1.68614,-0.798398,0.55275,-1.72128,0.782434,
4579.21,0.53101,1.66494,-0.794691,-0.514316,-1.61587,0.718617,-0.569674,1.68838,-0.798398,0.551899,-1.72346,0.782434,
4579.21,0.530195,1.66721,-0.794691,-0.513527,-1.61821,0.718617,-0.568799,1.69061,-0.798398,0.551051,-1.72564,0.782434,
4579.22,0.529381,1.66947,-0.794691,-0.512738,-1.62054,0.718617,-0.567926,1.69283,-0.798398,0.550205,-1.72781,0.782434,
4579.22,0.528563,1.67174,-0.794691,-0.511946,-1.62289,0.718617,-0.567048,1.69507,-0.798398,0.549355,-1.72999,0.782434,
4579.22,0.527752,1.674,-0.794691,-0.511161,-1.62522,0.718617,-0.566178,1.69729,-0.798398,0.548512,-1.73215,0.782434,
4579.23,0.526938,1.67626,-0.794691,-0.510372,-1.62756,0.718617,-0.565305,1.69951,-0.798398,0.547666,-1.73432,0.782434,
4579.23,0.526124,1.67852,-0.794691,-0.509584,-1.62989,0.718617,-0.564431,1.70174,-0.798398,0.54682,-1.7365,0.782434,
4579.24,0.525313,1.68077,-0.794691,-0.508798,-1.63222,0.718617,-0.563562,1.70396,-0.798398,0.545977,-1.73866,0.782434,
4579.24,0.524502,1.68302,-0.794691,-0.508013,-1.63455,0.718617,-0.562692,1.70617,-0.798398,0.545135,-1.74082,0.782434,
4579.24,0.523681,1.6853,-0.794691,-0.507218,-1.6369,0.718617,-0.561811,1.70842,-0.798398,0.544281,-1.74301,0.782434,
4579.25,0.522867,1.68756,-0.794691,-0.50643,-1.63924,0.718617,-0.560938,1.71064,-0.798398,0.543435,-1.74518,0.782434,
4579.25,0.522044,1.68985,-0.794691,-0.505633,-1.6416,0.718617,-0.560055,1.71289,-0.798398,0.54258,-1.74738,0.782434,
4579.26,0.521238,1.69209,-0.794691,-0.504852,-1.64392,0.718617,-0.55919,1.71509,-0.798398,0.541742,-1.74953,0.782434,
4579.26,0.520426,1.69434,-0.794691,-0.504065,-1.64625,0.718617,-0.558319,1.71731,-0.798398,0.540899,-1.7517,0.782434,
4579.26,0.519613,1.6966,-0.794691,-0.503278,-1.64858,0.718617,-0.557447,1.71954,-0.798398,0.540053,-1.75386,0.782434,
4579.27,0.518794,1.69888,-0.794691,-0.502485,-1.65093,0.718617,-0.556569,1.72178,-0.798398,0.539202,-1.75605,0.782434,
4579.27,0.51798,1.70114,-0.794691,-0.501696,-1.65327,0.718617,-0.555695,1.724,-0.798398,0.538356,-1.75822,0.782434,
4579.28,0.517164,1.70341,-0.794691,-0.500906,-1.65561,0.718617,-0.55482,1.72623,-0.798398,0.537508,-1.7604,0.782434,
4579.28,0.516351,1.70566,-0.794691,-0.500118,-1.65794,0.718617,-0.553947,1.72845,-0.798398,0.536663,-1.76257,0.782434,
4579.28,0.515535,1.70793,-0.794691,-0.499328,-1.66029,0.718617,-0.553072,1.73069,-0.798398,0.535815,-1.76474,0.782434,
4579.29,0.514722,1.71019,-0.794691,-0.498541,-1.66262,0.718617,-0.5522,1.73291,-0.798398,0.53497,-1.76691,0.782434,
4579.29,0.513905,1.71246,-0.794691,-0.497749,-1.66496,0.718617,-0.551323,1.73514,-0.798398,0.534121,-1.76909,0.782434,
4579.3,0.513093,1.71471,-0.794691,-0.496963,-1.66729,0.718617,-0.550452,1.73736,-0.798398,0.533277,-1.77126,0.782434,
